county_name	geoid	url	obs_count	iconic_taxon	common_name	sci_name	photo	photo_attribution	critter_obs_count
Walworth County, SD	46129	http://www.inaturalist.org/observations?place_id=2418	0	0	0	0	0	0	0
Brookings County, SD	46011	http://www.inaturalist.org/observations?place_id=2452	0	0	0	0	0	0	0
Hanson County, SD	46061	http://www.inaturalist.org/observations?place_id=2458	0	0	0	0	0	0	0
Gregory County, SD	46053	http://www.inaturalist.org/observations?place_id=2710	1	47119	Arachnids	Arachnida	http://farm1.staticflickr.com/39/118941987_578aa4fac1_s.jpg	(c) Bob, some rights reserved (CC BY-NC-ND)	1
Mellette County, SD	46095	http://www.inaturalist.org/observations?place_id=2713	3	3	Upland Sandpiper	Bartramia longicauda	http://farm4.staticflickr.com/3041/2657117606_486f1e118d_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	1
Todd County, SD	46121	http://www.inaturalist.org/observations?place_id=2726	4	3	Perching Birds	Passeriformes	http://static.inaturalist.org/photos/7439/square.jpg?1444271429	(c) Pablo LÃ¨autaud, some rights reserved (CC BY-NC-ND), uploaded by Pablo Leautaud	1
Brule County, SD	46015	http://www.inaturalist.org/observations?place_id=2776	7	3	Chipping Sparrow	Spizella passerina	http://farm6.staticflickr.com/5267/5627717818_8df66459a6_s.jpg	(c) Vitaliy Khustochka, some rights reserved (CC BY-NC)	1
Johnson County, TN	47091	http://www.inaturalist.org/observations?place_id=793	9	3	Bald Eagle	Haliaeetus leucocephalus	http://farm4.staticflickr.com/3282/3057906165_ec84bafc1d_s.jpg	(c) Doris, some rights reserved (CC BY-NC-SA)	1
Montgomery County, TN	47125	http://www.inaturalist.org/observations?place_id=796	74	47126	Meadow beauty	Rhexia mariana	http://static.inaturalist.org/photos/103572/square.jpg?1444482871	(c) Jason Sharp, some rights reserved (CC BY-NC-SA), uploaded by SharpJ99	3
Weakley County, TN	47183	http://www.inaturalist.org/observations?place_id=798	1	47119	Jumping Spiders	Salticidae	http://farm3.staticflickr.com/2627/3863904636_fd61b5b85d_s.jpg	(c) Thomas Shahan, some rights reserved (CC BY-NC-ND)	1
McNairy County, TN	47109	http://www.inaturalist.org/observations?place_id=874	1	47158		Neotibicen davisi harnedi	http://static.inaturalist.org/photos/243459/square.jpg?1359648276	(c) billreynolds, all rights reserved, uploaded by William (Bill) Reynolds	1
Blount County, TN	47009	http://www.inaturalist.org/observations?place_id=877	969	47126	Devil's bit	Chamaelirium luteum	http://farm8.staticflickr.com/7165/6603163037_15160cc2a2_s.jpg	(c) Tom Potterfield, some rights reserved (CC BY-NC-SA)	7
Shelby County, TN	47157	http://www.inaturalist.org/observations?place_id=933	1129	47170	Shelf Fungi	Polyporales	http://farm4.staticflickr.com/3282/3048945609_1bee13247a_s.jpg	(c) Arthur Chapman, some rights reserved (CC BY-NC-SA)	20
Pickett County, TN	47137	http://www.inaturalist.org/observations?place_id=992	6	26036	Northern Copperhead	Agkistrodon contortrix mokasen	http://static.inaturalist.org/photos/61622/square.jpg?1444506251	(c) Arrowhead Reptile Rescue, some rights reserved (CC BY-NC-ND), uploaded by Arrowhead Reptile Rescue	1
Robertson County, TN	47147	http://www.inaturalist.org/observations?place_id=1002	3	0	0	0	0	0	0
Franklin County, TN	47051	http://www.inaturalist.org/observations?place_id=1063	786	47126	Mayapple	Podophyllum peltatum	http://farm3.staticflickr.com/2630/4059078438_6b311e071a_s.jpg	(c) Stephen Seiberling, some rights reserved (CC BY-NC-ND)	4
Haywood County, TN	47075	http://www.inaturalist.org/observations?place_id=1064	0	0	0	0	0	0	0
Putnam County, TN	47141	http://www.inaturalist.org/observations?place_id=1065	24	3	Mourning Dove	Zenaida macroura	http://farm4.staticflickr.com/3154/2964982649_28bce9db34_s.jpg	(c) David Hofmann, some rights reserved (CC BY-NC-ND)	1
Monroe County, TN	47123	http://www.inaturalist.org/observations?place_id=1170	21	47126	Cardinal flower	Lobelia cardinalis	http://farm4.staticflickr.com/3579/3799442162_76100cf8c8_s.jpg	(c) Steve Guttman, some rights reserved (CC BY-NC-ND)	2
Hamilton County, TN	47065	http://www.inaturalist.org/observations?place_id=1171	1097	47126	Common Dandelion	Taraxacum officinale	http://farm3.staticflickr.com/2291/2446486568_6088b7dd6c_s.jpg	(c) Dorota (Dorothy), some rights reserved (CC BY-SA)	6
Van Buren County, TN	47175	http://www.inaturalist.org/observations?place_id=1368	188	47170	Coral-pink Merulius	Phlebia incarnata	http://static.inaturalist.org/photos/252347/square.jpg?1444659951	(c) Pete and Noe Woods, all rights reserved, uploaded by Pete Woods	3
Campbell County, TN	47013	http://www.inaturalist.org/observations?place_id=1369	4	1		Xystodesmidae	http://farm4.staticflickr.com/3174/2359082326_9dcdb84318_s.jpg	(c) Patrick Coin, some rights reserved (CC BY-NC-SA)	1
Moore County, TN	47127	http://www.inaturalist.org/observations?place_id=1483	9	47158	Spicebush Swallowtail	Papilio troilus	http://farm4.staticflickr.com/3195/2686733639_7fa332aa49_s.jpg	(c) Lisa Brown, some rights reserved (CC BY-NC)	1
Benton County, TN	47005	http://www.inaturalist.org/observations?place_id=1513	1	3	Dickcissel	Spiza americana	http://farm4.staticflickr.com/3074/2623045018_53d4e5dcd9_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	1
Washington County, TN	47179	http://www.inaturalist.org/observations?place_id=1519	37	47158	Goldenrod Soldier Beetle	Chauliognathus pensylvanicus	http://media.eol.org/content/2012/08/30/22/56295_98_68.jpg	(c) David Govoni, some rights reserved (CC BY-NC-SA)	2
Fentress County, TN	47049	http://www.inaturalist.org/observations?place_id=1659	79	47126	Tufted Vetch	Vicia cracca	http://farm4.staticflickr.com/3263/2674769792_54d8f7a964_s.jpg	(c) Liisa-Maija Harju, some rights reserved (CC BY-NC-ND)	2
Jefferson County, TN	47089	http://www.inaturalist.org/observations?place_id=1661	27	47126	Red maple	Acer rubrum	http://farm3.staticflickr.com/2710/4171956750_46560c6654_s.jpg	(c) Virens (Latin for greening), some rights reserved (CC BY-NC-ND)	1
Anderson County, TN	47001	http://www.inaturalist.org/observations?place_id=1699	19	3	Cormorants and Shags	Phalacrocorax	http://farm2.staticflickr.com/1337/1206528321_fd91a8fc8b_s.jpg	(c) Cindy Seigle, some rights reserved (CC BY-NC-SA)	1
Marion County, TN	47115	http://www.inaturalist.org/observations?place_id=1705	1908	47158	Juniper Geometer Moth	Patalene olyzonaria	http://static.inaturalist.org/photos/685020/square.jpg?1444453732	(c) Anita Gould, some rights reserved (CC BY-NC), uploaded by Anita	4
Rhea County, TN	47143	http://www.inaturalist.org/observations?place_id=1773	399	26036	Common Box Turtle	Terrapene carolina	http://farm4.staticflickr.com/3059/3088087497_7c9a44a37f_s.jpg	(c) Lisa Brown, some rights reserved (CC BY-NC)	3
Knox County, TN	47093	http://www.inaturalist.org/observations?place_id=1780	721	47126	Goldenrods	Solidago	http://farm3.staticflickr.com/2565/4032129702_ec5c69cbfc_s.jpg	(c) Matt Lavin, some rights reserved (CC BY-SA)	4
Rutherford County, TN	47149	http://www.inaturalist.org/observations?place_id=1908	349	47126	Eastern Redbud	Cercis canadensis	http://farm5.staticflickr.com/4031/4544709086_362e52177c_s.jpg	(c) Shihmei Barger èˆ’è©©çŽ«, some rights reserved (CC BY-NC-ND)	10
Cheatham County, TN	47021	http://www.inaturalist.org/observations?place_id=2046	66	47119	Cellar Spiders	Pholcidae	http://farm1.staticflickr.com/251/3264419694_84b66d1970_s.jpg	(c) Arthur Chapman, some rights reserved (CC BY-NC-SA)	2
Cocke County, TN	47029	http://www.inaturalist.org/observations?place_id=2047	27	20978	Dusky Salamander	Desmognathus fuscus	http://static.inaturalist.org/photos/2142/square.jpg?1444260030	(c) Ken-ichi Ueda, some rights reserved (CC BY-NC-SA)	2
Crockett County, TN	47033	http://www.inaturalist.org/observations?place_id=2048	0	0	0	0	0	0	0
Grainger County, TN	47057	http://www.inaturalist.org/observations?place_id=2049	0	0	0	0	0	0	0
Hickman County, TN	47081	http://www.inaturalist.org/observations?place_id=2050	15	1	Flat-backed Millipedes	Polydesmida	http://farm4.staticflickr.com/3649/3648499610_040a2d0963_s.jpg	(c) João Coelho, some rights reserved (CC BY)	1
Lake County, TN	47095	http://www.inaturalist.org/observations?place_id=2051	6	3	Mourning Dove	Zenaida macroura	http://farm4.staticflickr.com/3154/2964982649_28bce9db34_s.jpg	(c) David Hofmann, some rights reserved (CC BY-NC-ND)	1
Lawrence County, TN	47099	http://www.inaturalist.org/observations?place_id=2052	4	26036	Northern Redbelly Snake	Storeria occipitomaculata occipitomaculata	http://static.inaturalist.org/photos/65141/square.JPG?1401755650	(c) mikeygraz, all rights reserved, uploaded by Michael Graziano	1
Overton County, TN	47133	http://www.inaturalist.org/observations?place_id=2053	17	47126	Common Selfheal	Prunella vulgaris	http://farm3.staticflickr.com/2555/3740837968_b14bf05f1c_s.jpg	(c) Peter Gorman, some rights reserved (CC BY-NC-SA)	1
Smith County, TN	47159	http://www.inaturalist.org/observations?place_id=2054	1	47126		Elymus svensonii			1
Sumner County, TN	47165	http://www.inaturalist.org/observations?place_id=2055	14	3	Tree Swallow	Tachycineta bicolor	http://farm1.staticflickr.com/177/435466650_1ea6cb197e_s.jpg	(c) Rick Leche, some rights reserved (CC BY-NC-ND)	2
Sullivan County, TN	47163	http://www.inaturalist.org/observations?place_id=2312	76	20978	Green Salamander	Aneides aeneus	http://farm6.staticflickr.com/5184/5693300968_3cab6cd4a7_s.jpg	(c) Todd Pierson, some rights reserved (CC BY-NC-SA)	3
Humphreys County, TN	47085	http://www.inaturalist.org/observations?place_id=2419	20	47126	Box Elder	Acer negundo	http://farm4.staticflickr.com/3204/2432353846_86b1e755be_s.jpg	(c) Salomé, some rights reserved (CC BY-NC-SA)	1
Stewart County, TN	47161	http://www.inaturalist.org/observations?place_id=2420	0	0	0	0	0	0	0
Whitman County, WA	53075	http://www.inaturalist.org/observations?place_id=749	14	47126	Great Mullein	Verbascum thapsus	http://farm2.staticflickr.com/1155/898761454_e0b40c7515_s.jpg	(c) Steve Chilton, some rights reserved (CC BY-NC-ND)	2
Yakima County, WA	53077	http://www.inaturalist.org/observations?place_id=872	316	47178	Rainbow Trout	Oncorhynchus mykiss	http://farm4.staticflickr.com/3029/3067858402_0bdb145325_s.jpg	(c) Brian Yap (è‘‰), some rights reserved (CC BY-NC)	7
Clallam County, WA	53009	http://www.inaturalist.org/observations?place_id=1076	1288	40151	Olympic Marmot	Marmota olympus	http://static.inaturalist.org/photos/164113/square.jpg?1444788452	(c) 102611087159208870022, some rights reserved (CC BY-NC-SA), uploaded by Soheil Zendeh	20
Franklin County, WA	53021	http://www.inaturalist.org/observations?place_id=1727	23	3	Horned Lark	Eremophila alpestris	http://farm3.staticflickr.com/2300/2359544760_967dbea211_s.jpg	(c) Eric BÃ©gin, some rights reserved (CC BY-NC-ND)	2
Grays Harbor County, WA	53027	http://www.inaturalist.org/observations?place_id=1728	647	47126	Sitka spruce	Picea sitchensis	http://farm3.staticflickr.com/2585/3677670153_4b47f396e5_s.jpg	(c) Axel Kristinsson, some rights reserved (CC BY)	9
Whatcom County, WA	53073	http://www.inaturalist.org/observations?place_id=1730	1130	20978	Northern Pacific Treefrog	Pseudacris regilla	http://farm4.staticflickr.com/3249/2876606533_53f1e5c7d0_s.jpg	(c) Minette, some rights reserved (CC BY-NC)	17
Asotin County, WA	53003	http://www.inaturalist.org/observations?place_id=2454	7	3	Merlin	Falco columbarius	http://farm3.staticflickr.com/2137/2392366041_c677fb4e59_s.jpg	(c) Raj Boora, some rights reserved (CC BY)	1
Skamania County, WA	53059	http://www.inaturalist.org/observations?place_id=2740	515	47170	Toy Soldiers	Cladonia bellidiflora	https://farm8.staticflickr.com/7769/18103843180_0b9ccfffec_s.jpg	(c) Richard Droker, some rights reserved (CC BY-NC-ND)	13
Lewis County, WA	53041	http://www.inaturalist.org/observations?place_id=2742	834	47126	Towering Lousewort	Pedicularis bracteosa	http://farm7.staticflickr.com/6194/6085744353_a4d7ab1c1f_s.jpg	(c) Brent Miller, some rights reserved (CC BY-NC-ND)	12
Rutland County, VT	50021	http://www.inaturalist.org/observations?place_id=1068	13640	47126	Northern red oak	Quercus rubra	http://farm4.staticflickr.com/3473/3235731853_5f08927f08_s.jpg	(c) AntÃ³nio Pena, some rights reserved (CC BY-NC-SA)	136
Washington County, VT	50023	http://www.inaturalist.org/observations?place_id=1069	16906	47126	Sugar Maple	Acer saccharum	http://farm3.staticflickr.com/2244/1539715208_4781bb8f11_s.jpg	(c) Maggie, some rights reserved (CC BY-NC)	407
Chittenden County, VT	50007	http://www.inaturalist.org/observations?place_id=1370	9439	47126	Common Buckthorn	Rhamnus cathartica	http://farm3.staticflickr.com/2463/3943672583_66a7294444_s.jpg	(c) JanetandPhil, some rights reserved (CC BY-NC-ND)	228
Orange County, VT	50017	http://www.inaturalist.org/observations?place_id=1371	1592	47126	Eastern White Pine	Pinus strobus	http://static.inaturalist.org/photos/4583/square.jpg?1444842754	(c) copepodo, some rights reserved (CC BY-NC-ND)	34
Addison County, VT	50001	http://www.inaturalist.org/observations?place_id=1912	8042	3	Red-tailed Hawk	Buteo jamaicensis	http://farm4.staticflickr.com/3233/2939911664_a9e7513df5_s.jpg	(c) sarbhloh, some rights reserved (CC BY-NC-ND)	173
Caledonia County, VT	50005	http://www.inaturalist.org/observations?place_id=2455	1781	47126	Red maple	Acer rubrum	http://farm3.staticflickr.com/2710/4171956750_46560c6654_s.jpg	(c) Virens (Latin for greening), some rights reserved (CC BY-NC-ND)	33
Lamoille County, VT	50015	http://www.inaturalist.org/observations?place_id=2460	1375	47126	Balsam Fir	Abies balsamea	http://farm3.staticflickr.com/2475/3643200983_be9a7c4013_s.jpg	(c) Kent McFarland, some rights reserved (CC BY-NC)	40
Essex County, VT	50009	http://www.inaturalist.org/observations?place_id=2475	1326	47126	Tamarack	Larix laricina	http://farm1.staticflickr.com/252/519865739_31427705db_s.jpg	(c) Eli Sagor, some rights reserved (CC BY-NC)	25
Windham County, VT	50025	http://www.inaturalist.org/observations?place_id=2564	2691	47126	Northern red oak	Quercus rubra	http://farm4.staticflickr.com/3473/3235731853_5f08927f08_s.jpg	(c) AntÃ³nio Pena, some rights reserved (CC BY-NC-SA)	27
Franklin County, VT	50011	http://www.inaturalist.org/observations?place_id=2791	677	3	American Crow	Corvus brachyrhynchos	http://static.inaturalist.org/photos/950/square.jpg?1444256608	(c) Anita Gould, some rights reserved (CC BY-NC), uploaded by Anita	19
Bennington County, VT	50003	http://www.inaturalist.org/observations?place_id=2911	1329	47126	Northern red oak	Quercus rubra	http://farm4.staticflickr.com/3473/3235731853_5f08927f08_s.jpg	(c) AntÃ³nio Pena, some rights reserved (CC BY-NC-SA)	23
Island County, WA	53029	http://www.inaturalist.org/observations?place_id=2998	286	47126	Salal	Gaultheria shallon	http://farm4.staticflickr.com/3067/2691525588_7bba1b2d8d_s.jpg	(c) Cable Bay Trail, some rights reserved (CC BY-NC)	5
Kittitas County, WA	53037	http://www.inaturalist.org/observations?place_id=3001	276	40151	American Pika	Ochotona princeps	http://farm5.staticflickr.com/4135/4935076505_b7ee85c0ed_s.jpg	(c) Daniele Colombo, some rights reserved (CC BY-NC-SA)	6
Walla Walla County, WA	53071	http://www.inaturalist.org/observations?place_id=3034	14	3	Great Blue Heron	Ardea herodias	http://farm4.staticflickr.com/3234/3020707979_b5bee7ddc0_s.jpg	(c) Mike Baird, some rights reserved (CC BY)	1
Tioga County, NY	36107	http://www.inaturalist.org/observations?place_id=653	2	47126	Plants	Plantae	http://farm3.staticflickr.com/2027/2208392648_727c652505_s.jpg	(c) T.SC, some rights reserved (CC BY-NC-ND)	1
Cattaraugus County, NY	36009	http://www.inaturalist.org/observations?place_id=654	276	20978	Allegheny Mountain Dusky Salamander	Desmognathus ochrophaeus	http://farm3.staticflickr.com/2258/5711787985_89675f8169_s.jpg	(c) Todd Pierson, some rights reserved (CC BY-NC-SA)	4
Washington County, NY	36115	http://www.inaturalist.org/observations?place_id=655	395	47158	Pearl Crescent	Phyciodes tharos	http://farm5.staticflickr.com/4121/4797044264_7a5a945e91_s.jpg	(c) Shanthanu Bhardwaj, some rights reserved (CC BY-SA)	8
Queens County, NY	36081	http://www.inaturalist.org/observations?place_id=675	393	3	Song Sparrow	Melospiza melodia	http://static.inaturalist.org/photos/174068/square.jpg?1444572172	(c) NatureShutterbug, all rights reserved, uploaded by Lynn Watson, Santa Barbara	10
Broome County, NY	36007	http://www.inaturalist.org/observations?place_id=692	116	47158	Short-horned Grasshoppers	Acrididae	http://farm5.staticflickr.com/4002/4559317773_c72ee7ee6f_s.jpg	(c) Bill & Mark Bell, some rights reserved (CC BY-NC-SA)	2
Chautauqua County, NY	36013	http://www.inaturalist.org/observations?place_id=693	243	3	Horned Grebe	Podiceps auritus	http://farm3.staticflickr.com/2226/2128032556_f0f5ff0652_s.jpg	(c) Len Blumin, some rights reserved (CC BY-NC-ND)	12
Chemung County, NY	36015	http://www.inaturalist.org/observations?place_id=832	28	40151	Virginia Opossum	Didelphis virginiana	http://farm4.staticflickr.com/3133/2483691463_46a6c16fa3_s.jpg	(c) Jessie Hirsch, some rights reserved (CC BY)	5
Lewis County, NY	36049	http://www.inaturalist.org/observations?place_id=849	21	47126	Red maple	Acer rubrum	http://farm3.staticflickr.com/2710/4171956750_46560c6654_s.jpg	(c) Virens (Latin for greening), some rights reserved (CC BY-NC-ND)	2
Dutchess County, NY	36027	http://www.inaturalist.org/observations?place_id=853	228	26036	Eastern Rat Snake	Pantherophis alleghaniensis	http://farm2.staticflickr.com/1036/526393404_b5d919c8de_s.jpg	(c) Mike Keeling, some rights reserved (CC BY-ND)	23
Madison County, NY	36053	http://www.inaturalist.org/observations?place_id=868	30	40151	White-tailed Deer	Odocoileus virginianus	http://farm2.staticflickr.com/1354/751501000_16bdd8f809_s.jpg	(c) J. Martin, some rights reserved (CC BY-NC)	2
Allegany County, NY	36003	http://www.inaturalist.org/observations?place_id=900	64	20978	Spring Peeper	Pseudacris crucifer	http://farm6.staticflickr.com/5229/5692045138_58fcd5c4a4_s.jpg	(c) Todd Pierson, some rights reserved (CC BY-NC-SA)	5
Seneca County, NY	36099	http://www.inaturalist.org/observations?place_id=972	181	3	Red-winged Blackbird	Agelaius phoeniceus	http://farm4.staticflickr.com/3067/2304335335_56bd93839c_s.jpg	(c) Joby Joseph, some rights reserved (CC BY-NC-SA)	5
